Date,Close,Return,LogReturn,Open,High,Low,Volume,Momentum,MovingAverage,DaySin,DayCos,MonthSin,MonthCos
2006-09-27,1336.5899658203125,0.00017958636491899327,0.00017957024121812985,1336.1199951171875,1340.0799560546875,1333.5400390625,2749190000.0,18.52001953125,1314.7480102539062,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004
2006-09-28,1338.8800048828125,0.0017133444968626677,0.0017118783965645722,1336.56005859375,1340.280029296875,1333.75,2397820000.0,22.5999755859375,1316.5010131835938,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004
2006-09-29,1335.8499755859375,-0.0022631074374287463,-0.002265672135253866,1339.1500244140625,1339.8800048828125,1335.6400146484375,2273430000.0,16.18994140625,1317.7430114746094,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004
2006-10-02,1331.3199462890625,-0.00339112129330843,-0.003396884177235413,1335.8199462890625,1338.5400390625,1330.280029296875,2154480000.0,10.139892578125,1318.7585083007812,0.0,1.0,-1.0,-1.8369701987210297e-16
2006-10-03,1334.1099853515625,0.0020956938790537283,0.0020935009758710986,1331.3199462890625,1338.31005859375,1327.0999755859375,2682690000.0,16.469970703125,1319.8015075683593,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2006-10-04,1350.199951171875,0.012060449286025232,0.01198830157743166,1333.81005859375,1350.199951171875,1331.47998046875,3019880000.0,25.0198974609375,1322.2985046386718,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2006-10-05,1353.219970703125,0.002236720219570998,0.0022342224846966835,1349.8399658203125,1353.7900390625,1347.75,2817240000.0,35.18994140625,1325.2585021972657,-0.587785252292473,-0.8090169943749475,-1.0,-1.8369701987210297e-16
2006-10-06,1349.5899658203125,-0.0026824943182935934,-0.002686098653359275,1353.219970703125,1353.219970703125,1344.2099609375,2523000000.0,34.8099365234375,1327.7919982910157,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2006-10-09,1350.6600341796875,0.0007928840510640356,0.000792569884558926,1349.5799560546875,1352.68994140625,1346.550048828125,1935170000.0,24.2900390625,1330.347998046875,0.0,1.0,-1.0,-1.8369701987210297e-16
2006-10-10,1353.4200439453125,0.0020434526052304225,0.0020413675958842036,1350.6199951171875,1354.22998046875,1348.5999755859375,2376140000.0,17.070068359375,1332.3690002441406,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2006-10-11,1349.949951171875,-0.002563943683974057,-0.002567236216697791,1353.280029296875,1353.969970703125,1343.5699462890625,2521000000.0,13.3599853515625,1333.9630004882813,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2006-10-12,1362.8299560546875,0.009541098076733423,0.009495869261272884,1349.93994140625,1363.760009765625,1349.93994140625,2514350000.0,23.949951171875,1336.2904968261719,-0.587785252292473,-0.8090169943749475,-1.0,-1.8369701987210297e-16
2006-10-13,1365.6199951171875,0.002047239312655602,0.0020451465739917867,1362.8199462890625,1366.6300048828125,1360.5,2482920000.0,29.77001953125,1338.5884948730468,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2006-10-16,1369.06005859375,0.0025190488487738527,0.002515881363474249,1365.6099853515625,1370.199951171875,1364.47998046875,2305920000.0,37.7401123046875,1340.9824951171875,0.0,1.0,-1.0,-1.8369701987210297e-16
2006-10-17,1364.050048828125,-0.0036594521432252725,-0.003666164318479104,1369.050048828125,1369.050048828125,1356.8699951171875,2519620000.0,29.9400634765625,1343.302996826172,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2006-10-18,1365.800048828125,0.0012829441276758224,0.0012821218580672926,1363.9300537109375,1372.8699951171875,1360.949951171875,2658840000.0,15.60009765625,1345.3339965820312,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2006-10-19,1366.9599609375,0.0008492546990097605,0.0008488942862782346,1365.949951171875,1368.0899658203125,1362.06005859375,2619830000.0,13.739990234375,1347.7804931640626,-0.587785252292473,-0.8090169943749475,-1.0,-1.8369701987210297e-16
2006-10-20,1368.5999755859375,0.0011997532446470505,0.0011990341158502982,1366.93994140625,1368.6600341796875,1362.0999755859375,2526410000.0,19.010009765625,1350.4714904785155,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2006-10-23,1377.02001953125,0.006152304614580828,0.006133456455451609,1368.5799560546875,1377.4000244140625,1363.93994140625,2480430000.0,26.3599853515625,1353.0039916992187,0.0,1.0,-1.0,-1.8369701987210297e-16
2006-10-24,1377.3800048828125,0.0002614234698528062,0.0002613893046917648,1377.02001953125,1377.780029296875,1372.4200439453125,2876890000.0,23.9599609375,1355.0554931640625,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2006-10-25,1382.219970703125,0.003513892900401272,0.003507733603266655,1377.3599853515625,1383.6099853515625,1376.0,2953540000.0,32.27001953125,1357.3369934082032,0.5877852522924732,-0.8090169943749473,-1.0,-1.8369701987210297e-16
2006-10-26,1389.0799560546875,0.004963019994619788,0.004950744808794787,1382.2099609375,1389.449951171875,1379.469970703125,2793350000.0,26.25,1359.846990966797,-0.587785252292473,-0.8090169943749475,-1.0,-1.8369701987210297e-16
2006-10-27,1377.3399658203125,-0.00845163029183671,-0.008487547836851525,1388.8900146484375,1388.8900146484375,1375.8499755859375,2458450000.0,11.719970703125,1361.9214904785156,-0.9510565162951536,0.30901699437494723,-1.0,-1.8369701987210297e-16
2006-10-30,1377.9300537109375,0.00042842573748558266,0.00042833398938320956,1377.300048828125,1381.219970703125,1373.4599609375,2770440000.0,8.8699951171875,1364.2519958496093,0.0,1.0,-1.0,-1.8369701987210297e-16
2006-10-31,1377.93994140625,7.175759964006545e-06,7.175734218364178e-06,1377.9300537109375,1381.2099609375,1372.18994140625,2803030000.0,13.889892578125,1366.4434936523437,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2006-11-01,1367.81005859375,-0.007351469035843494,-0.00737862425334979,1377.760009765625,1381.949951171875,1366.260009765625,2821160000.0,2.010009765625,1367.3239990234374,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2006-11-02,1367.3399658203125,-0.0003436827873022352,-0.00034374185976655965,1367.43994140625,1368.3900146484375,1362.2099609375,2646180000.0,0.3800048828125,1368.0299987792969,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2006-11-03,1364.300048828125,-0.0022232342125417803,-0.0022257092668210425,1367.31005859375,1371.6800537109375,1360.97998046875,2419730000.0,-4.2999267578125,1368.7655029296875,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2006-11-06,1379.780029296875,0.011346463325312195,0.011282575026932747,1364.27001953125,1381.4000244140625,1364.27001953125,2533550000.0,2.760009765625,1370.221502685547,0.0,1.0,-0.8660254037844386,0.5000000000000001
2006-11-07,1382.8399658203125,0.002217698805944357,0.0022152433415975263,1379.75,1388.18994140625,1379.18994140625,2636390000.0,5.4599609375,1371.6924987792968,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2006-11-08,1385.719970703125,0.0020826740288086842,0.002080508269778957,1382.5,1388.6099853515625,1379.3299560546875,2814820000.0,3.5,1373.4809997558593,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2006-11-09,1378.3299560546875,-0.005332978382845854,-0.005347249472951695,1385.4300537109375,1388.9200439453125,1377.31005859375,3012050000.0,-10.75,1374.2559997558594,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2006-11-10,1380.9000244140625,0.0018646249021037065,0.0018628886470654841,1378.3299560546875,1381.0400390625,1375.5999755859375,2290200000.0,3.56005859375,1375.020001220703,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2006-11-13,1384.4200439453125,0.0025490763045961096,0.0025458329201797896,1380.5799560546875,1387.6099853515625,1378.800048828125,2386340000.0,6.489990234375,1375.7880004882813,0.0,1.0,-0.8660254037844386,0.5000000000000001
2006-11-14,1393.219970703125,0.006356399415263114,0.006336282710039514,1384.3599853515625,1394.489990234375,1379.0699462890625,3027480000.0,15.280029296875,1377.2464965820313,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2006-11-15,1396.5699462890625,0.002404484328664136,0.0024015981817582426,1392.9100341796875,1401.3499755859375,1392.1300048828125,2831130000.0,28.7598876953125,1378.7849914550782,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2006-11-16,1399.760009765625,0.002284213178895156,0.0022816083299046206,1396.530029296875,1403.760009765625,1396.530029296875,2835730000.0,32.4200439453125,1380.4249938964845,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2006-11-17,1401.199951171875,0.0010287059183031744,0.001028177162961429,1399.760009765625,1401.2099609375,1394.550048828125,2726100000.0,36.89990234375,1382.0549926757812,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2006-11-20,1400.5,-0.0004995369656483062,-0.0004996617758049194,1401.1700439453125,1404.3699951171875,1397.8499755859375,2546710000.0,20.719970703125,1383.2289916992188,0.0,1.0,-0.8660254037844386,0.5000000000000001
2006-11-21,1402.81005859375,0.001649452762406245,0.0016480939092360738,1400.4300537109375,1403.489990234375,1399.989990234375,2597940000.0,19.9700927734375,1384.5004943847657,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2006-11-22,1406.0899658203125,0.0023380978817977294,0.002335368784049262,1402.68994140625,1407.8900146484375,1402.260009765625,2237710000.0,20.3699951171875,1385.693994140625,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2006-11-23,1406.0899658203125,0.0,0.0,1402.68994140625,1407.8900146484375,1402.260009765625,2237710000.0,27.760009765625,1386.5444946289062,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2006-11-24,1400.949951171875,-0.0036555375355650233,-0.0036622353406025425,1405.93994140625,1405.93994140625,1399.25,832550000.0,20.0499267578125,1387.7249938964844,-0.9510565162951536,0.30901699437494723,-0.8660254037844386,0.5000000000000001
2006-11-27,1381.9599609375,-0.013555081120842472,-0.013647789970175506,1400.949951171875,1400.949951171875,1381.43994140625,2711210000.0,-2.4600830078125,1387.9264892578126,0.0,1.0,-0.8660254037844386,0.5000000000000001
2006-11-28,1386.719970703125,0.0034443905034671207,0.0034384721766224924,1381.6099853515625,1387.9100341796875,1377.8299560546875,2639750000.0,-6.5,1388.3654907226562,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
2006-11-29,1399.47998046875,0.009201576407062984,0.00915949981987441,1386.1099853515625,1401.1400146484375,1386.1099853515625,2790970000.0,2.9100341796875,1389.9489868164062,0.5877852522924732,-0.8090169943749473,-0.8660254037844386,0.5000000000000001
2006-11-30,1400.6300048828125,0.0008217512433992269,0.0008214137907016746,1399.469970703125,1406.300048828125,1393.8299560546875,4006230000.0,0.8699951171875,1391.6134887695312,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001
2006-12-01,1396.7099609375,-0.002798771932377986,-0.0028026958176261096,1400.6300048828125,1402.4599609375,1385.9300537109375,2800980000.0,-4.489990234375,1393.233984375,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2006-12-04,1409.1199951171875,0.00888519057411008,0.008845949539756107,1396.6700439453125,1411.22998046875,1396.6700439453125,2766320000.0,8.6199951171875,1394.7009826660155,0.0,1.0,-0.5000000000000004,0.8660254037844384
2006-12-05,1414.760009765625,0.00400250842226435,0.003994519694966535,1409.0999755859375,1415.27001953125,1408.780029296875,2755700000.0,11.949951171875,1396.2969848632813,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2006-12-06,1412.9000244140625,-0.0013147002592126533,-0.0013155652358048573,1414.4000244140625,1415.9300537109375,1411.050048828125,2725280000.0,6.81005859375,1397.655987548828,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2006-12-07,1407.2900390625,-0.003970546574156186,-0.003978450122078702,1412.8599853515625,1418.27001953125,1406.800048828125,2743150000.0,1.2000732421875,1399.1039916992188,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2006-12-08,1409.8399658203125,0.001811941168510689,0.0018103015833673987,1407.27001953125,1414.0899658203125,1403.6700439453125,2440460000.0,8.8900146484375,1400.5509887695312,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2006-12-11,1413.0400390625,0.002269813113380925,0.0022672409790369433,1409.81005859375,1415.5999755859375,1408.56005859375,2289900000.0,31.080078125,1401.9819885253905,0.0,1.0,-0.5000000000000004,0.8660254037844384
2006-12-12,1411.56005859375,-0.0010473733424651854,-0.0010479222212118867,1413.0,1413.780029296875,1404.75,2738170000.0,24.840087890625,1402.898992919922,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2006-12-13,1413.2099609375,0.0011688502615989638,0.0011681676879644158,1411.3199462890625,1416.6400146484375,1411.050048828125,2552260000.0,13.72998046875,1403.7309936523438,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2006-12-14,1425.489990234375,0.008689458492585622,0.008651922436740064,1413.1600341796875,1427.22998046875,1413.1600341796875,2729700000.0,24.8599853515625,1405.0174926757813,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2006-12-15,1427.0899658203125,0.0011224039431343424,0.0011217745187634652,1425.47998046875,1431.6300048828125,1425.47998046875,3229580000.0,30.3800048828125,1406.311993408203,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2006-12-18,1422.47998046875,-0.00323033968563613,-0.003235568496471714,1427.0799560546875,1431.81005859375,1420.6500244140625,2568140000.0,13.3599853515625,1407.4109924316406,0.0,1.0,-0.5000000000000004,0.8660254037844384
2006-12-19,1425.550048828125,0.002158250661892236,0.002155924984594354,1422.4200439453125,1428.300048828125,1414.8800048828125,2717060000.0,10.7900390625,1408.5479919433594,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2006-12-20,1423.530029296875,-0.0014170106008628558,-0.0014180155098076032,1425.510009765625,1429.050048828125,1423.510009765625,2387630000.0,10.6300048828125,1409.4199951171875,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2006-12-21,1418.300048828125,-0.003673951628075822,-0.0036807171642770386,1423.199951171875,1426.4000244140625,1415.9000244140625,2322410000.0,11.010009765625,1410.030499267578,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2006-12-22,1410.760009765625,-0.005316251006780903,-0.005330432553268684,1418.0999755859375,1418.8199462890625,1410.280029296875,1647590000.0,0.9200439453125,1410.5210021972657,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2006-12-25,1410.760009765625,0.0,0.0,1418.0999755859375,1418.8199462890625,1410.280029296875,1647590000.0,-2.280029296875,1411.961004638672,0.0,1.0,-0.5000000000000004,0.8660254037844384
2006-12-26,1416.9000244140625,0.004352274381138388,0.004342830626287104,1410.75,1417.9100341796875,1410.449951171875,1310310000.0,5.3399658203125,1413.4700073242188,0.9510565162951535,0.30901699437494745,-0.5000000000000004,0.8660254037844384
2006-12-27,1426.8399658203125,0.007015273650207154,0.0069907810992623325,1416.6300048828125,1427.719970703125,1416.6300048828125,1667370000.0,13.6300048828125,1414.8380065917968,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384
2006-12-28,1424.72998046875,-0.0014787820653379136,-0.0014798765426649958,1426.77001953125,1427.260009765625,1422.050048828125,1508570000.0,-0.760009765625,1416.0430053710938,-0.587785252292473,-0.8090169943749475,-0.5000000000000004,0.8660254037844384
2006-12-29,1418.300048828125,-0.004513087903512458,-0.004523302629615828,1424.7099609375,1427.0,1416.8399658203125,1678200000.0,-8.7899169921875,1417.122509765625,-0.9510565162951536,0.30901699437494723,-0.5000000000000004,0.8660254037844384
2007-01-01,1418.300048828125,0.0,0.0,1424.7099609375,1427.0,1416.8399658203125,1678200000.0,-4.179931640625,1417.5815124511719,0.0,1.0,0.0,1.0
2007-01-02,1418.300048828125,0.0,0.0,1424.7099609375,1427.0,1416.8399658203125,1678200000.0,-7.25,1417.7585144042969,0.9510565162951535,0.30901699437494745,0.0,1.0
2007-01-03,1416.5999755859375,-0.0011986696634412874,-0.0011993886425253535,1418.030029296875,1429.4200439453125,1407.8599853515625,3429160000.0,-6.9300537109375,1417.9435119628906,0.5877852522924732,-0.8090169943749473,0.0,1.0
2007-01-04,1418.3399658203125,0.0012282862236074887,0.0012275324972152997,1416.5999755859375,1421.8399658203125,1408.4300537109375,3004460000.0,0.0399169921875,1418.4960083007813,-0.587785252292473,-0.8090169943749475,0.0,1.0
2007-01-05,1409.7099609375,-0.006084581335068839,-0.006103167832470129,1418.3399658203125,1418.3399658203125,1405.75,2919400000.0,-1.050048828125,1418.4895080566407,-0.9510565162951536,0.30901699437494723,0.0,1.0
2007-01-08,1412.8399658203125,0.00222031834174663,0.0022178570774974288,1409.260009765625,1414.97998046875,1403.969970703125,2763340000.0,2.0799560546875,1418.4795043945312,0.0,1.0,0.0,1.0
2007-01-09,1412.1099853515625,-0.00051667597633831,-0.0005168094993646467,1412.8399658203125,1415.6099853515625,1405.4200439453125,3038380000.0,-4.7900390625,1418.5070007324218,0.9510565162951535,0.30901699437494745,0.0,1.0
2007-01-10,1414.8499755859375,0.0019403518584233392,0.001938471807337008,1408.699951171875,1415.989990234375,1405.3199462890625,2764660000.0,-11.989990234375,1418.5890014648437,0.5877852522924732,-0.8090169943749473,0.0,1.0
2007-01-11,1423.8199462890625,0.006339874091180642,0.006319861629223327,1414.8399658203125,1427.1199951171875,1414.8399658203125,2857870000.0,-0.9100341796875,1418.5054992675782,-0.587785252292473,-0.8090169943749475,0.0,1.0
2007-01-12,1430.72998046875,0.004853165737491727,0.004841427093058067,1423.8199462890625,1431.22998046875,1422.5799560546875,2686480000.0,12.429931640625,1418.6875,-0.9510565162951536,0.30901699437494723,0.0,1.0
2007-01-15,1430.72998046875,0.0,0.0,1423.8199462890625,1431.22998046875,1422.5799560546875,2686480000.0,12.429931640625,1419.1,0.0,1.0,0.0,1.0
2007-01-16,1431.9000244140625,0.000817795084526729,0.0008174608723255756,1430.72998046875,1433.9300537109375,1428.6199951171875,2599530000.0,13.5999755859375,1419.417498779297,0.9510565162951535,0.30901699437494745,0.0,1.0
2007-01-17,1430.6199951171875,-0.0008939376178855873,-0.0008943374184001605,1431.77001953125,1435.27001953125,1428.5699462890625,2690270000.0,14.02001953125,1419.7719970703124,0.5877852522924732,-0.8090169943749473,0.0,1.0
2007-01-18,1426.3699951171875,-0.002970739969038294,-0.002975161375757787,1430.5899658203125,1432.9599609375,1424.2099609375,2822430000.0,8.030029296875,1420.1754943847657,-0.587785252292473,-0.8090169943749475,0.0,1.0
2007-01-19,1430.5,0.0028954653399542174,0.002891281554245473,1426.3499755859375,1431.5699462890625,1425.18994140625,2777480000.0,20.7900390625,1421.1624938964844,-0.9510565162951536,0.30901699437494723,0.0,1.0
2007-01-22,1422.949951171875,-0.005277909002534109,-0.005291886366783456,1430.469970703125,1431.3900146484375,1420.4000244140625,2540120000.0,10.1099853515625,1421.771990966797,0.0,1.0,0.0,1.0
2007-01-23,1427.989990234375,0.003541965097471733,0.0035357071117870357,1422.949951171875,1431.3299560546875,1421.6600341796875,2975070000.0,15.8800048828125,1422.3264892578125,0.9510565162951535,0.30901699437494745,0.0,1.0
2007-01-24,1440.1300048828125,0.008501470410478884,0.00846553642839807,1427.9599609375,1440.1400146484375,1427.9599609375,2783180000.0,25.280029296875,1422.9909912109374,0.5877852522924732,-0.8090169943749473,0.0,1.0
2007-01-25,1423.9000244140625,-0.011269802319041844,-0.01133378773070705,1440.1199951171875,1440.68994140625,1422.3399658203125,2994330000.0,0.080078125,1422.9494934082031,-0.587785252292473,-0.8090169943749475,0.0,1.0
2007-01-26,1422.1800537109375,-0.001207929400684371,-0.0012086595354295969,1423.9000244140625,1427.27001953125,1416.9599609375,2626620000.0,-8.5499267578125,1423.1434936523438,-0.9510565162951536,0.30901699437494723,0.0,1.0
2007-01-29,1420.6199951171875,-0.001096948722968838,-0.0010975508115664014,1422.030029296875,1426.93994140625,1418.4599609375,2730480000.0,-10.1099853515625,1423.2594909667969,0.0,1.0,0.0,1.0
2007-01-30,1428.8199462890625,0.005772093311412707,0.005755498607645567,1420.6099853515625,1428.8199462890625,1420.6099853515625,2706250000.0,-3.080078125,1423.7854858398437,0.9510565162951535,0.30901699437494745,0.0,1.0
2007-01-31,1438.239990234375,0.006592883847806208,0.006571245841597129,1428.6500244140625,1441.6099853515625,1424.780029296875,2976690000.0,7.6199951171875,1424.8674865722655,0.5877852522924732,-0.8090169943749473,0.0,1.0
2007-02-01,1445.93994140625,0.005353731800087358,0.005339451523831852,1437.9000244140625,1446.6400146484375,1437.9000244140625,2914890000.0,19.5699462890625,1426.2474853515625,-0.587785252292473,-0.8090169943749475,0.49999999999999994,0.8660254037844387
2007-02-02,1448.3900146484375,0.0016944502133364736,0.0016930162521957197,1445.93994140625,1449.3299560546875,1444.489990234375,2569450000.0,17.8900146484375,1428.1814880371094,-0.9510565162951536,0.30901699437494723,0.49999999999999994,0.8660254037844387
2007-02-05,1446.989990234375,-0.0009666073363550076,-0.0009670748024880951,1448.3299560546875,1449.3800048828125,1443.8499755859375,2439430000.0,24.0400390625,1429.8889892578125,0.0,1.0,0.49999999999999994,0.8660254037844387
2007-02-06,1448.0,0.0006980074309024253,0.0006977639370160676,1446.97998046875,1450.18994140625,1443.4000244140625,2608710000.0,20.010009765625,1431.6834899902344,0.9510565162951535,0.30901699437494745,0.49999999999999994,0.8660254037844387
2007-02-07,1450.02001953125,0.0013950411127416906,0.0013940689469243953,1447.4100341796875,1452.989990234375,1446.43994140625,2618820000.0,9.8900146484375,1433.4419921875,0.5877852522924732,-0.8090169943749473,0.49999999999999994,0.8660254037844387
